Azodicarboxylates,Phosphines,Temperatures,Phosphine Equiv,Azadicarboxylate Equiv.,N-Boc Pyrrolidine,Solvents
DIAD,Ph2PPy,20,1.05,1.2,1.05,EtOAc
DIAD,Ph2PPy,20,1.05,1.2,1.2,2-MeTHF
DIAD,Ph2PPy,20,1.05,1.2,1.2,MeCN
DIAD,Ph2PPy,20,1.05,1.2,1.2,PhMe
DIAD,Ph2PPy,20,1.05,1.2,1.2,EtOAc
DIAD,Ph2PPy,20,1.05,1.4,0.95,2-MeTHF
DIAD,Ph2PPy,20,1.05,1.4,0.95,MeCN
DIAD,Ph2PPy,20,1.05,1.4,0.95,PhMe
DIAD,Ph2PPy,20,1.05,1.4,0.95,EtOAc
DIAD,Ph2PPy,20,1.05,1.4,1.05,2-MeTHF
DIAD,Ph2PPy,20,1.05,1.4,1.05,MeCN
DIAD,Ph2PPy,20,1.05,1.4,1.05,PhMe
DIAD,Ph2PPy,20,1.05,1.4,1.05,EtOAc
DIAD,Ph2PPy,20,1.05,1.4,1.2,2-MeTHF
DIAD,Ph2PPy,20,1.05,1.4,1.2,MeCN
DIAD,Ph2PPy,20,1.05,1.4,1.2,PhMe
DIAD,Ph2PPy,20,1.05,1.4,1.2,EtOAc
DIAD,Ph2PPy,20,1.2,1.05,0.95,2-MeTHF
DIAD,Ph2PPy,20,1.2,1.05,0.95,MeCN
DIAD,Ph2PPy,20,1.2,1.05,0.95,PhMe
DIAD,Ph2PPy,20,1.2,1.05,0.95,EtOAc
DIAD,Ph2PPy,20,1.2,1.05,1.05,2-MeTHF
DIAD,Ph2PPy,20,1.2,1.05,1.05,MeCN
DIAD,Ph2PPy,20,1.2,1.05,1.05,PhMe
DIAD,Ph2PPy,20,1.2,1.05,1.05,EtOAc
DIAD,Ph2PPy,20,1.2,1.05,1.2,2-MeTHF
DIAD,Ph2PPy,20,1.2,1.05,1.2,MeCN
DIAD,Ph2PPy,20,1.2,1.05,1.2,PhMe
DIAD,Ph2PPy,20,1.2,1.05,1.2,EtOAc
DIAD,Ph2PPy,20,1.2,1.2,0.95,2-MeTHF
DIAD,Ph2PPy,20,1.2,1.2,0.95,MeCN
DIAD,Ph2PPy,20,1.2,1.2,0.95,PhMe
DIAD,Ph2PPy,20,1.2,1.2,0.95,EtOAc
DIAD,Ph2PPy,20,1.2,1.2,1.05,2-MeTHF
DIAD,Ph2PPy,20,1.2,1.2,1.05,MeCN
DIAD,Ph2PPy,20,1.2,1.2,1.05,PhMe
DIAD,Ph2PPy,20,1.2,1.2,1.05,EtOAc
DIAD,Ph2PPy,20,1.2,1.2,1.2,2-MeTHF
DIAD,Ph2PPy,20,1.2,1.2,1.2,MeCN
DIAD,Ph2PPy,20,1.2,1.2,1.2,PhMe
DIAD,Ph2PPy,20,1.2,1.2,1.2,EtOAc
DIAD,Ph2PPy,20,1.2,1.4,0.95,2-MeTHF
DIAD,Ph2PPy,20,1.2,1.4,0.95,MeCN
DIAD,Ph2PPy,20,1.2,1.4,0.95,PhMe
DIAD,Ph2PPy,20,1.2,1.4,0.95,EtOAc
DIAD,Ph2PPy,20,1.2,1.4,1.05,2-MeTHF
DIAD,Ph2PPy,20,1.2,1.4,1.05,MeCN
DIAD,Ph2PPy,20,1.2,1.4,1.05,PhMe
DIAD,Ph2PPy,20,1.2,1.4,1.05,EtOAc
DIAD,Ph2PPy,20,1.2,1.4,1.2,2-MeTHF
DIAD,Ph2PPy,20,1.2,1.4,1.2,MeCN
DIAD,Ph2PPy,20,1.2,1.4,1.2,PhMe
DIAD,Ph2PPy,20,1.2,1.4,1.2,EtOAc
DIAD,Ph2PPy,20,1.4,1.05,0.95,2-MeTHF
DIAD,Ph2PPy,20,1.4,1.05,0.95,MeCN
DIAD,Ph2PPy,20,1.4,1.05,0.95,PhMe
DIAD,Ph2PPy,20,1.4,1.05,0.95,EtOAc
DIAD,Ph2PPy,20,1.4,1.05,1.05,2-MeTHF
DIAD,Ph2PPy,20,1.4,1.05,1.05,MeCN
DIAD,Ph2PPy,20,1.4,1.05,1.05,PhMe
DIAD,Ph2PPy,20,1.4,1.05,1.05,EtOAc
DIAD,Ph2PPy,20,1.4,1.05,1.2,2-MeTHF
DIAD,Ph2PPy,20,1.4,1.05,1.2,MeCN
DIAD,Ph2PPy,20,1.4,1.05,1.2,PhMe
DIAD,Ph2PPy,20,1.4,1.05,1.2,EtOAc
DIAD,Ph2PPy,20,1.4,1.2,0.95,2-MeTHF
DIAD,Ph2PPy,20,1.4,1.2,0.95,MeCN
DIAD,Ph2PPy,20,1.4,1.2,0.95,PhMe
DIAD,Ph2PPy,20,1.4,1.2,0.95,EtOAc
DIAD,Ph2PPy,20,1.4,1.2,1.05,2-MeTHF
DIAD,Ph2PPy,20,1.4,1.2,1.05,MeCN
DIAD,Ph2PPy,20,1.4,1.2,1.05,PhMe
DIAD,Ph2PPy,20,1.4,1.2,1.05,EtOAc
DIAD,Ph2PPy,20,1.4,1.2,1.2,2-MeTHF
DIAD,Ph2PPy,20,1.4,1.2,1.2,MeCN
DIAD,Ph2PPy,20,1.4,1.2,1.2,PhMe
DIAD,Ph2PPy,20,1.4,1.2,1.2,EtOAc
DIAD,Ph2PPy,20,1.4,1.4,0.95,2-MeTHF
DIAD,Ph2PPy,20,1.4,1.4,0.95,MeCN
DIAD,Ph2PPy,20,1.4,1.4,0.95,PhMe
DIAD,Ph2PPy,20,1.4,1.4,0.95,EtOAc
DIAD,Ph2PPy,20,1.4,1.4,1.05,2-MeTHF
DIAD,Ph2PPy,20,1.4,1.4,1.05,MeCN
DIAD,Ph2PPy,20,1.4,1.4,1.05,PhMe
DIAD,Ph2PPy,20,1.4,1.4,1.05,EtOAc
DIAD,Ph2PPy,20,1.4,1.4,1.2,2-MeTHF
DIAD,Ph2PPy,20,1.4,1.4,1.2,MeCN
DIAD,Ph2PPy,20,1.4,1.4,1.2,PhMe
DIAD,Ph2PPy,20,1.4,1.4,1.2,EtOAc
DIAD,Ph2PPy,35,1.05,1.05,0.95,2-MeTHF
DIAD,Ph2PPy,35,1.05,1.05,0.95,MeCN
DIAD,Ph2PPy,35,1.05,1.05,0.95,PhMe
DIAD,Ph2PPy,35,1.05,1.05,0.95,EtOAc
DIAD,Ph2PPy,35,1.05,1.05,1.05,2-MeTHF
DIAD,Ph2PPy,35,1.05,1.05,1.05,MeCN
DIAD,Ph2PPy,35,1.05,1.05,1.05,PhMe
DIAD,Ph2PPy,35,1.05,1.05,1.05,EtOAc
DIAD,Ph2PPy,35,1.05,1.05,1.2,2-MeTHF
DIAD,Ph2PPy,35,1.05,1.05,1.2,MeCN
DIAD,Ph2PPy,35,1.05,1.05,1.2,PhMe
DIAD,Ph2PPy,35,1.05,1.05,1.2,EtOAc
DIAD,Ph2PPy,35,1.05,1.2,0.95,2-MeTHF
DIAD,Ph2PPy,35,1.05,1.2,0.95,MeCN
DIAD,Ph2PPy,35,1.05,1.2,0.95,PhMe
DIAD,Ph2PPy,35,1.05,1.2,0.95,EtOAc
DIAD,Ph2PPy,35,1.05,1.2,1.05,2-MeTHF
DIAD,Ph2PPy,35,1.05,1.2,1.05,MeCN
DIAD,Ph2PPy,35,1.05,1.2,1.05,PhMe
DIAD,Ph2PPy,35,1.05,1.2,1.05,EtOAc
DIAD,Ph2PPy,35,1.05,1.2,1.2,2-MeTHF
DIAD,Ph2PPy,35,1.05,1.2,1.2,MeCN
DIAD,Ph2PPy,35,1.05,1.2,1.2,PhMe
DIAD,Ph2PPy,35,1.05,1.2,1.2,EtOAc
DIAD,Ph2PPy,35,1.05,1.4,0.95,2-MeTHF
DIAD,Ph2PPy,35,1.05,1.4,0.95,MeCN
DIAD,Ph2PPy,35,1.05,1.4,0.95,PhMe
DIAD,Ph2PPy,35,1.05,1.4,0.95,EtOAc
DIAD,Ph2PPy,35,1.05,1.4,1.05,2-MeTHF
DIAD,Ph2PPy,35,1.05,1.4,1.05,MeCN
DIAD,Ph2PPy,35,1.05,1.4,1.05,PhMe
DIAD,Ph2PPy,35,1.05,1.4,1.05,EtOAc
DIAD,Ph2PPy,35,1.05,1.4,1.2,2-MeTHF
DIAD,Ph2PPy,35,1.05,1.4,1.2,MeCN
DIAD,Ph2PPy,35,1.05,1.4,1.2,PhMe
DIAD,Ph2PPy,35,1.05,1.4,1.2,EtOAc
DIAD,Ph2PPy,35,1.2,1.05,0.95,2-MeTHF
DIAD,Ph2PPy,35,1.2,1.05,0.95,MeCN
DIAD,Ph2PPy,35,1.2,1.05,0.95,PhMe
DIAD,Ph2PPy,35,1.2,1.05,0.95,EtOAc
DIAD,Ph2PPy,35,1.2,1.05,1.05,2-MeTHF
DIAD,Ph2PPy,35,1.2,1.05,1.05,MeCN
DIAD,Ph2PPy,35,1.2,1.05,1.05,PhMe
DIAD,Ph2PPy,35,1.2,1.05,1.05,EtOAc
DIAD,Ph2PPy,35,1.2,1.05,1.2,2-MeTHF
DIAD,Ph2PPy,35,1.2,1.05,1.2,MeCN
DIAD,Ph2PPy,35,1.2,1.05,1.2,PhMe
DIAD,Ph2PPy,35,1.2,1.05,1.2,EtOAc
DIAD,Ph2PPy,35,1.2,1.2,0.95,2-MeTHF
DIAD,Ph2PPy,35,1.2,1.2,0.95,MeCN
DIAD,Ph2PPy,35,1.2,1.2,0.95,PhMe
DIAD,Ph2PPy,35,1.2,1.2,0.95,EtOAc
DIAD,Ph2PPy,35,1.2,1.2,1.05,2-MeTHF
DIAD,Ph2PPy,35,1.2,1.2,1.05,MeCN
DIAD,Ph2PPy,35,1.2,1.2,1.05,PhMe
DIAD,Ph2PPy,35,1.2,1.2,1.05,EtOAc
DIAD,Ph2PPy,35,1.2,1.2,1.2,2-MeTHF
DIAD,Ph2PPy,35,1.2,1.2,1.2,MeCN
DIAD,Ph2PPy,35,1.2,1.2,1.2,PhMe
DIAD,Ph2PPy,35,1.2,1.2,1.2,EtOAc
DIAD,Ph2PPy,35,1.2,1.4,0.95,2-MeTHF
DIAD,Ph2PPy,35,1.2,1.4,0.95,MeCN
DIAD,Ph2PPy,35,1.2,1.4,0.95,PhMe
DIAD,Ph2PPy,35,1.2,1.4,0.95,EtOAc
DIAD,Ph2PPy,35,1.2,1.4,1.05,2-MeTHF
DIAD,Ph2PPy,35,1.2,1.4,1.05,MeCN
DIAD,Ph2PPy,35,1.2,1.4,1.05,PhMe
DIAD,Ph2PPy,35,1.2,1.4,1.05,EtOAc
DIAD,Ph2PPy,35,1.2,1.4,1.2,2-MeTHF
DIAD,Ph2PPy,35,1.2,1.4,1.2,MeCN
DIAD,Ph2PPy,35,1.2,1.4,1.2,PhMe
DIAD,Ph2PPy,35,1.2,1.4,1.2,EtOAc
DIAD,Ph2PPy,35,1.4,1.05,0.95,2-MeTHF
DIAD,Ph2PPy,35,1.4,1.05,0.95,MeCN
DIAD,Ph2PPy,35,1.4,1.05,0.95,PhMe
DIAD,Ph2PPy,35,1.4,1.05,0.95,EtOAc
DIAD,Ph2PPy,35,1.4,1.05,1.05,2-MeTHF
DIAD,Ph2PPy,35,1.4,1.05,1.05,MeCN
DIAD,Ph2PPy,35,1.4,1.05,1.05,PhMe
DIAD,Ph2PPy,35,1.4,1.05,1.05,EtOAc
DIAD,Ph2PPy,35,1.4,1.05,1.2,2-MeTHF
DIAD,Ph2PPy,35,1.4,1.05,1.2,MeCN
DIAD,Ph2PPy,35,1.4,1.05,1.2,PhMe
DIAD,Ph2PPy,35,1.4,1.05,1.2,EtOAc
DIAD,Ph2PPy,35,1.4,1.2,0.95,2-MeTHF
DIAD,Ph2PPy,35,1.4,1.2,0.95,MeCN
DIAD,Ph2PPy,35,1.4,1.2,0.95,PhMe
DIAD,Ph2PPy,35,1.4,1.2,0.95,EtOAc
DIAD,Ph2PPy,35,1.4,1.2,1.05,2-MeTHF
DIAD,Ph2PPy,35,1.4,1.2,1.05,MeCN
DIAD,Ph2PPy,35,1.4,1.2,1.05,PhMe
DIAD,Ph2PPy,35,1.4,1.2,1.05,EtOAc
DIAD,Ph2PPy,35,1.4,1.2,1.2,2-MeTHF
DIAD,Ph2PPy,35,1.4,1.2,1.2,MeCN
DIAD,Ph2PPy,35,1.4,1.2,1.2,PhMe
DIAD,Ph2PPy,35,1.4,1.2,1.2,EtOAc
DIAD,Ph2PPy,35,1.4,1.4,0.95,2-MeTHF
DIAD,Ph2PPy,35,1.4,1.4,0.95,MeCN
DIAD,Ph2PPy,35,1.4,1.4,0.95,PhMe
DIAD,Ph2PPy,35,1.4,1.4,0.95,EtOAc
DIAD,Ph2PPy,35,1.4,1.4,1.05,2-MeTHF
DIAD,Ph2PPy,35,1.4,1.4,1.05,MeCN
DIAD,Ph2PPy,35,1.4,1.4,1.05,PhMe
DIAD,Ph2PPy,35,1.4,1.4,1.05,EtOAc
DIAD,Ph2PPy,35,1.4,1.4,1.2,2-MeTHF
DIAD,Ph2PPy,35,1.4,1.4,1.2,MeCN
DIAD,Ph2PPy,35,1.4,1.4,1.2,PhMe
DIAD,Ph2PPy,35,1.4,1.4,1.2,EtOAc
DIAD,DAP,5,1.05,1.05,0.95,2-MeTHF
DIAD,DAP,5,1.05,1.05,0.95,MeCN
DIAD,DAP,5,1.05,1.05,0.95,PhMe
DIAD,DAP,5,1.05,1.05,0.95,EtOAc
DIAD,DAP,5,1.05,1.05,1.05,2-MeTHF
DIAD,DAP,5,1.05,1.05,1.05,MeCN
DIAD,DAP,5,1.05,1.05,1.05,PhMe
DIAD,DAP,5,1.05,1.05,1.05,EtOAc
DIAD,DAP,5,1.05,1.05,1.2,2-MeTHF
DIAD,DAP,5,1.05,1.05,1.2,MeCN
DIAD,DAP,5,1.05,1.05,1.2,PhMe
DIAD,DAP,5,1.05,1.05,1.2,EtOAc
DIAD,DAP,5,1.05,1.2,0.95,2-MeTHF
DIAD,DAP,5,1.05,1.2,0.95,MeCN
DIAD,DAP,5,1.05,1.2,0.95,PhMe
DIAD,DAP,5,1.05,1.2,0.95,EtOAc
DIAD,DAP,5,1.05,1.2,1.05,2-MeTHF
DIAD,DAP,5,1.05,1.2,1.05,MeCN
DIAD,DAP,5,1.05,1.2,1.05,PhMe
DIAD,DAP,5,1.05,1.2,1.05,EtOAc
DIAD,DAP,5,1.05,1.2,1.2,2-MeTHF
DIAD,DAP,5,1.05,1.2,1.2,MeCN
DIAD,DAP,5,1.05,1.2,1.2,PhMe
DIAD,DAP,5,1.05,1.2,1.2,EtOAc
DIAD,DAP,5,1.05,1.4,0.95,2-MeTHF
DIAD,DAP,5,1.05,1.4,0.95,MeCN
DIAD,DAP,5,1.05,1.4,0.95,PhMe
DIAD,DAP,5,1.05,1.4,0.95,EtOAc
DIAD,DAP,5,1.05,1.4,1.05,2-MeTHF
DIAD,DAP,5,1.05,1.4,1.05,MeCN
DIAD,DAP,5,1.05,1.4,1.05,PhMe
DIAD,DAP,5,1.05,1.4,1.05,EtOAc
DIAD,DAP,5,1.05,1.4,1.2,2-MeTHF
DIAD,DAP,5,1.05,1.4,1.2,MeCN
DIAD,DAP,5,1.05,1.4,1.2,PhMe
DIAD,DAP,5,1.05,1.4,1.2,EtOAc
DIAD,DAP,5,1.2,1.05,0.95,2-MeTHF
DIAD,DAP,5,1.2,1.05,0.95,MeCN
DIAD,DAP,5,1.2,1.05,0.95,PhMe
DIAD,DAP,5,1.2,1.05,0.95,EtOAc
DIAD,DAP,5,1.2,1.05,1.05,2-MeTHF
DIAD,DAP,5,1.2,1.05,1.05,MeCN
DIAD,DAP,5,1.2,1.05,1.05,PhMe
DIAD,DAP,5,1.2,1.05,1.05,EtOAc
DIAD,DAP,5,1.2,1.05,1.2,2-MeTHF
DIAD,DAP,5,1.2,1.05,1.2,MeCN
DIAD,DAP,5,1.2,1.05,1.2,PhMe
DIAD,DAP,5,1.2,1.05,1.2,EtOAc
DIAD,DAP,5,1.2,1.2,0.95,2-MeTHF
DIAD,DAP,5,1.2,1.2,0.95,MeCN
DIAD,DAP,5,1.2,1.2,0.95,PhMe
DIAD,DAP,5,1.2,1.2,0.95,EtOAc
DIAD,DAP,5,1.2,1.2,1.05,2-MeTHF
DIAD,DAP,5,1.2,1.2,1.05,MeCN
DIAD,DAP,5,1.2,1.2,1.05,PhMe
DIAD,DAP,5,1.2,1.2,1.05,EtOAc
DIAD,DAP,5,1.2,1.2,1.2,2-MeTHF
DIAD,DAP,5,1.2,1.2,1.2,MeCN
DIAD,DAP,5,1.2,1.2,1.2,PhMe
DIAD,DAP,5,1.2,1.2,1.2,EtOAc
DIAD,DAP,5,1.2,1.4,0.95,2-MeTHF
DIAD,DAP,5,1.2,1.4,0.95,MeCN
DIAD,DAP,5,1.2,1.4,0.95,PhMe
DIAD,DAP,5,1.2,1.4,0.95,EtOAc
DIAD,DAP,5,1.2,1.4,1.05,2-MeTHF
DIAD,DAP,5,1.2,1.4,1.05,MeCN
DIAD,DAP,5,1.2,1.4,1.05,PhMe
DIAD,DAP,5,1.2,1.4,1.05,EtOAc
DIAD,DAP,5,1.2,1.4,1.2,2-MeTHF
DIAD,DAP,5,1.2,1.4,1.2,MeCN
DIAD,DAP,5,1.2,1.4,1.2,PhMe
DIAD,DAP,5,1.2,1.4,1.2,EtOAc
DIAD,DAP,5,1.4,1.05,0.95,2-MeTHF
DIAD,DAP,5,1.4,1.05,0.95,MeCN
DIAD,DAP,5,1.4,1.05,0.95,PhMe
DIAD,DAP,5,1.4,1.05,0.95,EtOAc
DIAD,DAP,5,1.4,1.05,1.05,2-MeTHF
DIAD,DAP,5,1.4,1.05,1.05,MeCN
DIAD,DAP,5,1.4,1.05,1.05,PhMe
DIAD,DAP,5,1.4,1.05,1.05,EtOAc
DIAD,DAP,5,1.4,1.05,1.2,2-MeTHF
DIAD,DAP,5,1.4,1.05,1.2,MeCN
DIAD,DAP,5,1.4,1.05,1.2,PhMe
DIAD,DAP,5,1.4,1.05,1.2,EtOAc
DIAD,DAP,5,1.4,1.2,0.95,2-MeTHF
DIAD,DAP,5,1.4,1.2,0.95,MeCN
DIAD,DAP,5,1.4,1.2,0.95,PhMe
DIAD,DAP,5,1.4,1.2,0.95,EtOAc
DIAD,DAP,5,1.4,1.2,1.05,2-MeTHF
DIAD,DAP,5,1.4,1.2,1.05,MeCN
DIAD,DAP,5,1.4,1.2,1.05,PhMe
DIAD,DAP,5,1.4,1.2,1.05,EtOAc
DIAD,DAP,5,1.4,1.2,1.2,2-MeTHF
DIAD,DAP,5,1.4,1.2,1.2,MeCN
DIAD,DAP,5,1.4,1.2,1.2,PhMe
DIAD,DAP,5,1.4,1.2,1.2,EtOAc
DIAD,DAP,5,1.4,1.4,0.95,2-MeTHF
DIAD,DAP,5,1.4,1.4,0.95,MeCN
DIAD,DAP,5,1.4,1.4,0.95,PhMe
DIAD,DAP,5,1.4,1.4,0.95,EtOAc
DIAD,DAP,5,1.4,1.4,1.05,2-MeTHF
DIAD,DAP,5,1.4,1.4,1.05,MeCN
DIAD,DAP,5,1.4,1.4,1.05,PhMe
DIAD,DAP,5,1.4,1.4,1.05,EtOAc
DIAD,DAP,5,1.4,1.4,1.2,2-MeTHF
DIAD,DAP,5,1.4,1.4,1.2,MeCN
DIAD,DAP,5,1.4,1.4,1.2,PhMe
DIAD,DAP,5,1.4,1.4,1.2,EtOAc
DIAD,DAP,20,1.05,1.05,0.95,2-MeTHF
DIAD,DAP,20,1.05,1.05,0.95,MeCN
DIAD,DAP,20,1.05,1.05,0.95,PhMe
DIAD,DAP,20,1.05,1.05,0.95,EtOAc
DIAD,DAP,20,1.05,1.05,1.05,2-MeTHF
DIAD,DAP,20,1.05,1.05,1.05,MeCN
DIAD,DAP,20,1.05,1.05,1.05,PhMe
DIAD,DAP,20,1.05,1.05,1.05,EtOAc
DIAD,DAP,20,1.05,1.05,1.2,2-MeTHF
DIAD,DAP,20,1.05,1.05,1.2,MeCN
DIAD,DAP,20,1.05,1.05,1.2,PhMe
DIAD,DAP,20,1.05,1.05,1.2,EtOAc
DIAD,DAP,20,1.05,1.2,0.95,2-MeTHF
DIAD,DAP,20,1.05,1.2,0.95,MeCN
DIAD,DAP,20,1.05,1.2,0.95,PhMe
DIAD,DAP,20,1.05,1.2,0.95,EtOAc
DIAD,DAP,20,1.05,1.2,1.05,2-MeTHF
DIAD,DAP,20,1.05,1.2,1.05,MeCN
DIAD,DAP,20,1.05,1.2,1.05,PhMe
DIAD,DAP,20,1.05,1.2,1.05,EtOAc
DIAD,DAP,20,1.05,1.2,1.2,2-MeTHF
DIAD,DAP,20,1.05,1.2,1.2,MeCN
DIAD,DAP,20,1.05,1.2,1.2,PhMe
DIAD,DAP,20,1.05,1.2,1.2,EtOAc
DIAD,DAP,20,1.05,1.4,0.95,2-MeTHF
DIAD,DAP,20,1.05,1.4,0.95,MeCN
DIAD,DAP,20,1.05,1.4,0.95,PhMe
DIAD,DAP,20,1.05,1.4,0.95,EtOAc
DIAD,DAP,20,1.05,1.4,1.05,2-MeTHF
DIAD,DAP,20,1.05,1.4,1.05,MeCN
DIAD,DAP,20,1.05,1.4,1.05,PhMe
DIAD,DAP,20,1.05,1.4,1.05,EtOAc
DIAD,DAP,20,1.05,1.4,1.2,2-MeTHF
DIAD,DAP,20,1.05,1.4,1.2,MeCN
DIAD,DAP,20,1.05,1.4,1.2,PhMe
DIAD,DAP,20,1.05,1.4,1.2,EtOAc
DIAD,DAP,20,1.2,1.05,0.95,2-MeTHF
DIAD,DAP,20,1.2,1.05,0.95,MeCN
DIAD,DAP,20,1.2,1.05,0.95,PhMe
DIAD,DAP,20,1.2,1.05,0.95,EtOAc
DIAD,DAP,20,1.2,1.05,1.05,2-MeTHF
DIAD,DAP,20,1.2,1.05,1.05,MeCN
DIAD,DAP,20,1.2,1.05,1.05,PhMe
DIAD,DAP,20,1.2,1.05,1.05,EtOAc
DIAD,DAP,20,1.2,1.05,1.2,2-MeTHF
DIAD,DAP,20,1.2,1.05,1.2,MeCN
DIAD,DAP,20,1.2,1.05,1.2,PhMe
DIAD,DAP,20,1.2,1.05,1.2,EtOAc
DIAD,DAP,20,1.2,1.2,0.95,2-MeTHF
DIAD,DAP,20,1.2,1.2,0.95,MeCN
DIAD,DAP,20,1.2,1.2,0.95,PhMe
DIAD,DAP,20,1.2,1.2,0.95,EtOAc
DIAD,DAP,20,1.2,1.2,1.05,2-MeTHF
DIAD,DAP,20,1.2,1.2,1.05,MeCN
DIAD,DAP,20,1.2,1.2,1.05,PhMe
DIAD,DAP,20,1.2,1.2,1.05,EtOAc
DIAD,DAP,20,1.2,1.2,1.2,2-MeTHF
DIAD,DAP,20,1.2,1.2,1.2,MeCN
DIAD,DAP,20,1.2,1.2,1.2,PhMe
DIAD,DAP,20,1.2,1.2,1.2,EtOAc
DIAD,DAP,20,1.2,1.4,0.95,2-MeTHF
DIAD,DAP,20,1.2,1.4,0.95,MeCN
DIAD,DAP,20,1.2,1.4,0.95,PhMe
DIAD,DAP,20,1.2,1.4,0.95,EtOAc
DIAD,DAP,20,1.2,1.4,1.05,2-MeTHF
DIAD,DAP,20,1.2,1.4,1.05,MeCN
DIAD,DAP,20,1.2,1.4,1.05,PhMe
DIAD,DAP,20,1.2,1.4,1.05,EtOAc
DIAD,DAP,20,1.2,1.4,1.2,2-MeTHF
DIAD,DAP,20,1.2,1.4,1.2,MeCN
DIAD,DAP,20,1.2,1.4,1.2,PhMe
DIAD,DAP,20,1.2,1.4,1.2,EtOAc
DIAD,DAP,20,1.4,1.05,0.95,2-MeTHF
DIAD,DAP,20,1.4,1.05,0.95,MeCN
DIAD,DAP,20,1.4,1.05,0.95,PhMe
DIAD,DAP,20,1.4,1.05,0.95,EtOAc
DIAD,DAP,20,1.4,1.05,1.05,2-MeTHF
DIAD,DAP,20,1.4,1.05,1.05,MeCN
DIAD,DAP,20,1.4,1.05,1.05,PhMe
DIAD,DAP,20,1.4,1.05,1.05,EtOAc
DIAD,DAP,20,1.4,1.05,1.2,2-MeTHF
DIAD,DAP,20,1.4,1.05,1.2,MeCN
DIAD,DAP,20,1.4,1.05,1.2,PhMe
DIAD,DAP,20,1.4,1.05,1.2,EtOAc
DIAD,DAP,20,1.4,1.2,0.95,2-MeTHF
DIAD,DAP,20,1.4,1.2,0.95,MeCN
DIAD,DAP,20,1.4,1.2,0.95,PhMe
DIAD,DAP,20,1.4,1.2,0.95,EtOAc
DIAD,DAP,20,1.4,1.2,1.05,2-MeTHF
DIAD,DAP,20,1.4,1.2,1.05,MeCN
DIAD,DAP,20,1.4,1.2,1.05,PhMe
DIAD,DAP,20,1.4,1.2,1.05,EtOAc
DIAD,DAP,20,1.4,1.2,1.2,2-MeTHF
DIAD,DAP,20,1.4,1.2,1.2,MeCN
DIAD,DAP,20,1.4,1.2,1.2,PhMe
DIAD,DAP,20,1.4,1.2,1.2,EtOAc
DIAD,DAP,20,1.4,1.4,0.95,2-MeTHF
DIAD,DAP,20,1.4,1.4,0.95,MeCN
DIAD,DAP,20,1.4,1.4,0.95,PhMe
DIAD,DAP,20,1.4,1.4,0.95,EtOAc
DIAD,DAP,20,1.4,1.4,1.05,2-MeTHF
DIAD,DAP,20,1.4,1.4,1.05,MeCN
DIAD,DAP,20,1.4,1.4,1.05,PhMe
DIAD,DAP,20,1.4,1.4,1.05,EtOAc
DIAD,DAP,20,1.4,1.4,1.2,2-MeTHF
DIAD,DAP,20,1.4,1.4,1.2,MeCN
DIAD,DAP,20,1.4,1.4,1.2,PhMe
DIAD,DAP,20,1.4,1.4,1.2,EtOAc
DIAD,DAP,35,1.05,1.05,0.95,2-MeTHF
DIAD,DAP,35,1.05,1.05,0.95,MeCN
DIAD,DAP,35,1.05,1.05,0.95,PhMe
DIAD,DAP,35,1.05,1.05,0.95,EtOAc
DIAD,DAP,35,1.05,1.05,1.05,2-MeTHF
DIAD,DAP,35,1.05,1.05,1.05,MeCN
DIAD,DAP,35,1.05,1.05,1.05,PhMe
DIAD,DAP,35,1.05,1.05,1.05,EtOAc
DIAD,DAP,35,1.05,1.05,1.2,2-MeTHF
DIAD,DAP,35,1.05,1.05,1.2,MeCN
DIAD,DAP,35,1.05,1.05,1.2,PhMe
DIAD,DAP,35,1.05,1.05,1.2,EtOAc
DIAD,DAP,35,1.05,1.2,0.95,2-MeTHF
DIAD,DAP,35,1.05,1.2,0.95,MeCN
DIAD,DAP,35,1.05,1.2,0.95,PhMe
DIAD,DAP,35,1.05,1.2,0.95,EtOAc
DIAD,DAP,35,1.05,1.2,1.05,2-MeTHF
DIAD,DAP,35,1.05,1.2,1.05,MeCN
DIAD,DAP,35,1.05,1.2,1.05,PhMe
DIAD,DAP,35,1.05,1.2,1.05,EtOAc
DIAD,DAP,35,1.05,1.2,1.2,2-MeTHF
DIAD,DAP,35,1.05,1.2,1.2,MeCN
DIAD,DAP,35,1.05,1.2,1.2,PhMe
DIAD,DAP,35,1.05,1.2,1.2,EtOAc
DIAD,DAP,35,1.05,1.4,0.95,2-MeTHF
DIAD,DAP,35,1.05,1.4,0.95,MeCN
DIAD,DAP,35,1.05,1.4,0.95,PhMe
DIAD,DAP,35,1.05,1.4,0.95,EtOAc
DIAD,DAP,35,1.05,1.4,1.05,2-MeTHF
DIAD,DAP,35,1.05,1.4,1.05,MeCN
DIAD,DAP,35,1.05,1.4,1.05,PhMe
DIAD,DAP,35,1.05,1.4,1.05,EtOAc
DIAD,DAP,35,1.05,1.4,1.2,2-MeTHF
DIAD,DAP,35,1.05,1.4,1.2,MeCN
DIAD,DAP,35,1.05,1.4,1.2,PhMe
DIAD,DAP,35,1.05,1.4,1.2,EtOAc
DIAD,DAP,35,1.2,1.05,0.95,2-MeTHF
DIAD,DAP,35,1.2,1.05,0.95,MeCN
DIAD,DAP,35,1.2,1.05,0.95,PhMe
DIAD,DAP,35,1.2,1.05,0.95,EtOAc
